CustomerID,Name,Username,Age,Gender,Address,PhoneNumber,Email
2079,Maame Joanna Agyapomaa,maame joanna agyapomaa.222,35,male,"10059 Koomson Shore
Port Kateland, TN 41861",0249723441,maame joanna agyapomaa.222@outlook.com
2080,Aaron Asante,aaron asante.187,32,female,"044 Nathan Light Apt. 417
Tracyberg, MI 19045",0266531358,aaron asante.187@outlook.com
2081,Susan Boatemaa,susan boatemaa.551,56,male,"67338 Jack Coves
Lake Aaron, AK 07273",0561201625,susan boatemaa.551@outlook.com
2082,Sandra Frema,sandra frema.019,40,female,"5353 Isaac Glen Suite 992
East Yaw, PW 74764",+233503523813,sandra frema.019@yahoo.com
2083,Catherine Nyaakoaa,catherine nyaakoaa.656,46,female,"5287 Joe Branch Apt. 936
Lake Kwasistad, DC 08057",+233573488294,catherine nyaakoaa.656@yahoo.com
2084,Mathew Boakye,mathew boakye.111,51,male,"Unit 2106 Box 5823
DPO AP 04206",0267943377,mathew boakye.111@uk.org
2085,Graham Antwi,graham antwi.060,37,male,"600 Twumasi Cliff Apt. 490
East Angelafort, PA 99077",+233542656485,graham antwi.060@gmail.com
2086,Mama Shirley Amponsa,mama shirley amponsa.898,26,female,"50518 Prempeh Locks Suite 419
Helenville, TX 40391",+233202685366,mama shirley amponsa.898@gmail.com
2087,Abigail Okyere-Afirifa,abigail okyere-afirifa.700,9,male,"27880 Amoasi Mountains Apt. 516
Port Daniel, NV 65331",+233573764519,abigail okyere-afirifa.700@uk.org
2088,Duncan Kwaakye,duncan kwaakye.956,39,female,"721 Nti Islands Suite 160
Comfortburgh, MH 18699",+233502101045,duncan kwaakye.956@yahoo.com
2089,Carl Ampofo,carl ampofo.856,54,male,"785 Nyaako Pike
Lydiabury, MI 32548",0569833562,carl ampofo.856@gmail.com
2090,Mrs. Sandra Yeboa,mrs. sandra yeboa.274,8,female,"PSC 3350, Box 1073
APO AP 13087",+233248304049,mrs. sandra yeboa.274@uk.org
2091,Jeffrey Owusu,jeffrey owusu.147,19,male,"810 Abigail Manor Suite 619
Boatemaahbury, NE 86098",+233555185128,jeffrey owusu.147@outlook.com
2092,Shirley Kusiwaa-Bona,shirley kusiwaa-bona.728,11,female,"638 Boahen Lodge
Samanthaview, IN 29523",0570746337,shirley kusiwaa-bona.728@gmail.com
2093,Denise Afirifa,denise afirifa.147,45,female,"577 Amoakowaa Club
South Patrickfurt, FM 89400",0262078195,denise afirifa.147@uk.org
2094,Sarah Amoa,sarah amoa.748,24,male,"27107 Grace Rue Apt. 932
Martinport, OK 72786",0554421626,sarah amoa.748@gmail.com
2095,Miss Janet Sarpong,miss janet sarpong.607,23,male,"2440 Michelle Parkways
Ruthton, ME 67796",+233249818168,miss janet sarpong.607@outlook.com
2096,Kwamena Adu,kwamena adu.980,13,female,"34402 Akyeampong Vista
Lake Karlmouth, NC 82391",+233278751246,kwamena adu.980@outlook.com
2097,Linda Baa,linda baa.748,7,male,"6654 Agyei Ramp Suite 356
North Adrian, MA 97922",+233566927469,linda baa.748@uk.org
2098,Dr. Eric Agyapong,dr. eric agyapong.192,55,female,"1892 Hannabel Knolls Apt. 605
New Akwesiview, MT 49110",+233571170666,dr. eric agyapong.192@uk.org
2099,Osofo Joseph Boakye,osofo joseph boakye.650,39,male,"814 Bonsu Mills
New Kwekushire, ND 39134",+233557721725,osofo joseph boakye.650@gmail.com
2100,Ernestina Afirifa,ernestina afirifa.877,2,male,"238 Sarah Gateway Suite 189
West Amaview, MA 07128",0552140210,ernestina afirifa.877@gmail.com
2101,Susan Akyeampomaa,susan akyeampomaa.426,51,male,"96712 Georgia Glen Apt. 581
Agyareville, OR 71898",+233572994957,susan akyeampomaa.426@outlook.com
2102,Maame Irene Serwaa,maame irene serwaa.922,1,male,"332 Abeiku Stream
Akwasiton, FL 74648",0564267467,maame irene serwaa.922@gmail.com
2103,Agya Nathan Amoasi,agya nathan amoasi.623,5,female,"216 Jacob Fork
Akumaaburgh, NY 19345",+233559369063,agya nathan amoasi.623@outlook.com
2104,Maame Linda Otuo,maame linda otuo.345,56,female,"2852 Amoanimaa Branch Apt. 203
North Russell, OK 82639",+233247043257,maame linda otuo.345@gmail.com
2105,Ekow Omani-Danso,ekow omani-danso.852,58,male,"5432 Antwi Brook Suite 211
Lesliefurt, WY 30400",+233509048351,ekow omani-danso.852@uk.org
2106,Wendy Afirifa,wendy afirifa.519,41,female,"39175 Max Heights Apt. 581
Daakostad, IN 56258",0261644010,wendy afirifa.519@yahoo.com
2107,Victor Asiedu,victor asiedu.312,19,female,"540 Daakoaa Points
Lake Kwakuport, WY 41109",+233248044725,victor asiedu.312@gmail.com
2108,Bruce Oti,bruce oti.831,9,male,"120 Sheila Tunnel Apt. 908
Port Stephen, NY 24041",0571343203,bruce oti.831@gmail.com
2109,Juliana Foriwaa,juliana foriwaa.953,6,male,"PSC 8992, Box 4367
APO AP 13353",0270731053,juliana foriwaa.953@gmail.com
2110,Osofo Maame Lawrencia Agyapong,osofo maame lawrencia agyapong.260,7,female,"676 Yaamoa Parkways Apt. 581
Shaunberg, DC 28008",0205382828,osofo maame lawrencia agyapong.260@outlook.com
2111,Kwame Osei,kwame osei.729,13,male,"873 Eliabeth Mall Apt. 877
Ansomahberg, WI 37548",+233555763711,kwame osei.729@uk.org
2112,Rita Nkansah,rita nkansah.515,20,female,"49752 Mathew Summit
Ababurgh, ID 69839",0277066973,rita nkansah.515@yahoo.com
2113,Ben Asare,ben asare.810,30,male,"PSC 1817, Box 8156
APO AP 62366",+233283151705,ben asare.810@yahoo.com
2114,Harry Agyare,harry agyare.397,39,female,"Unit 1609 Box 6901
DPO AE 37853",0201343692,harry agyare.397@gmail.com
2115,Denis Ampadu,denis ampadu.237,60,male,"14994 Yaamoa Islands Suite 061
Arthurport, OR 40634",+233205874854,denis ampadu.237@gmail.com
2116,Miss Adwoa Daakoaa,miss adwoa daakoaa.385,36,male,"0013 Ntiamoa Trafficway
South Adrianburgh, NH 73126",+233504641800,miss adwoa daakoaa.385@gmail.com
2117,Teresa Kumi,teresa kumi.951,56,male,"10404 Kwasi Pike Apt. 233
Boatengville, AS 61407",+233564409586,teresa kumi.951@gmail.com
2118,Esi Duah,esi duah.918,42,male,"21613 Olivia Light Suite 015
Awesiland, ND 60431",0546039225,esi duah.918@uk.org
2119,Mama Julia Obeng,mama julia obeng.738,56,male,"Unit 1341 Box 9783
DPO AP 25578",+233248363741,mama julia obeng.738@yahoo.com
2120,Kwadwo Ampofo,kwadwo ampofo.481,31,female,"USS Kyei
FPO AE 22026",+233205490986,kwadwo ampofo.481@yahoo.com
2121,Naomi Otuo,naomi otuo.447,28,female,"60943 Boadi Camp
East Marian, ND 33578",+233509783746,naomi otuo.447@outlook.com
2122,Jack Kusi,jack kusi.868,57,female,"57198 Katy Isle Suite 072
Lake Yaw, FM 61943",0509650179,jack kusi.868@outlook.com
2123,Mrs. Rebecca Boadi,mrs. rebecca boadi.892,27,female,"13526 Priscilla Cape
Maryland, MA 91579",0281867539,mrs. rebecca boadi.892@outlook.com
2124,Dr. Kwaku Fofie,dr. kwaku fofie.095,58,female,"1551 Angela Shoals Suite 826
East Matthew, NY 09114",+233556262473,dr. kwaku fofie.095@gmail.com
2125,Nimakoah Opuku-Ofosu,nimakoah opuku-ofosu.793,3,male,"10071 Danso Fort Apt. 170
Lake Francistown, OH 91015",+233550415641,nimakoah opuku-ofosu.793@uk.org
2126,Esi Nti,esi nti.877,16,male,"PSC 4018, Box 8584
APO AE 91307",0543851630,esi nti.877@yahoo.com
2127,Lawrencia Kyeiwaa,lawrencia kyeiwaa.715,52,male,"75977 Baah Course Apt. 629
Port Marilynton, OR 66866",+233504253421,lawrencia kyeiwaa.715@outlook.com
2128,Michelle Acheampong-Agyapong,michelle acheampong-agyapong.656,53,male,"72327 Fofie Shores Suite 865
West Philipbury, NE 74456",+233570684027,michelle acheampong-agyapong.656@gmail.com
2129,Joseph Ahortor,joseph ahortor.866,30,male,"13365 Timothy Wells Suite 566
Akyaafort, WV 54280",0555598183,joseph ahortor.866@uk.org
2130,Sandra Boaten,sandra boaten.574,56,male,"Unit 1220 Box 4140
DPO AA 29120",0286924830,sandra boaten.574@yahoo.com
2131,Maame Joyce Okyere,maame joyce okyere.499,56,female,"67922 Kwaakye Divide Apt. 160
East Gordon, FL 76089",0246954430,maame joyce okyere.499@outlook.com
2132,Amelia Duah,amelia duah.839,31,male,"4352 Kenneth Center Suite 811
West Arthur, CO 45043",+233285244601,amelia duah.839@uk.org
2133,Ms. Lydia Ankra,ms. lydia ankra.435,60,male,"844 Gyamfi Burgs
North Adrianfort, MI 28437",+233573347166,ms. lydia ankra.435@gmail.com
2134,Millicent Wiafe-Nkrumah,millicent wiafe-nkrumah.508,52,female,"4120 Tiwaa Cape
Lake Akosbury, AR 57053",+233243801247,millicent wiafe-nkrumah.508@yahoo.com
2135,Millicent Adoma,millicent adoma.107,27,female,"81066 Baah Center Suite 085
Adutwumton, IN 51179",0564361514,millicent adoma.107@yahoo.com
2136,Edward Ansa,edward ansa.403,45,male,"61110 Martin Center Apt. 017
Boakyeborough, LA 06208",+233503620939,edward ansa.403@outlook.com
2137,Ms. Jasmine Boakyewaa,ms. jasmine boakyewaa.202,49,female,"Unit 9743 Box 1146
DPO AP 94354",+233279424605,ms. jasmine boakyewaa.202@yahoo.com
2138,Christina Otuo,christina otuo.280,43,male,"1515 Hannah Terrace Suite 812
Rogerside, UT 28272",0284931214,christina otuo.280@outlook.com
2139,Caroline Owusuwaa,caroline owusuwaa.035,37,male,"9370 Foriwaa Knoll
Janicebury, IA 80156",+233261594968,caroline owusuwaa.035@yahoo.com
2140,Janet Boakye,janet boakye.963,23,female,"5575 Grace Stravenue Suite 374
Mariahaven, NM 84929",+233570687123,janet boakye.963@uk.org
2141,Sheila Akyerε,sheila akyerε.592,10,female,"PSC 7367, Box 4837
APO AE 35500",+233202608075,sheila akyerε.592@gmail.com
2142,Awura Maureen Boaten,awura maureen boaten.983,45,female,"3328 Acheampong Parkways Suite 263
Justinstad, OK 07833",0504934592,awura maureen boaten.983@gmail.com
2143,Miss Felicia Foriwaa,miss felicia foriwaa.063,12,female,"223 Asare Junctions
New Joseph, SC 88148",0265587308,miss felicia foriwaa.063@gmail.com
2144,John Adu-Asiedu,john adu-asiedu.794,21,male,"763 Foriwaa Brooks Suite 557
Timothymouth, CT 87042",+233565923434,john adu-asiedu.794@outlook.com
2145,Matthew Ansa-Takyi,matthew ansa-takyi.631,6,male,"89360 Karikari Flats
Port Sarah, SD 07875",0547640942,matthew ansa-takyi.631@outlook.com
2146,Francesca Wiafe-Bonsra,francesca wiafe-bonsra.559,54,male,"2485 Mandy Mill Suite 406
Elizabethburgh, FL 52598",+233241337665,francesca wiafe-bonsra.559@outlook.com
2147,Kwame Tweneboa,kwame tweneboa.681,26,female,"024 Dennis Stream
Kwartemaashire, MO 75598",+233274786067,kwame tweneboa.681@uk.org
2148,Jasmine Asare,jasmine asare.777,32,male,"8048 Mensah Pass
Port Duncanside, IL 29994",0264159136,jasmine asare.777@yahoo.com
2149,Osofo Mathew Nkrumah,osofo mathew nkrumah.868,35,male,"73939 Omani Branch Apt. 448
Boatemaashire, VI 41048",+233274981395,osofo mathew nkrumah.868@uk.org
2150,Terence Nkansah-Dwamena,terence nkansah-dwamena.423,20,female,"25366 Grace Fields Suite 877
West Rebecca, CT 92992",+233244132115,terence nkansah-dwamena.423@yahoo.com
2151,Kwaku Nti-Agyapong,kwaku nti-agyapong.757,1,male,"5659 Max Summit
COmfortborough, DC 83214",0560720302,kwaku nti-agyapong.757@gmail.com
2152,Mark Darko,mark darko.883,16,female,"40584 Lucy Key Apt. 356
New Joseph, NM 98100",0289784705,mark darko.883@yahoo.com
2153,Ama Baa-Donkor,ama baa-donkor.303,36,male,"7542 Gyamfiaa View
Antonyside, ME 49822",+233504642233,ama baa-donkor.303@gmail.com
2154,Colins Asiedu-Nkansa,colins asiedu-nkansa.927,39,female,"56755 Peter Manor Apt. 849
Akɔmaaville, WA 49718",0569827530,colins asiedu-nkansa.927@yahoo.com
2155,Derrick Osei,derrick osei.333,4,male,"Unit 0847 Box 0798
DPO AA 72125",+233555518991,derrick osei.333@yahoo.com
2156,Awura Aba Frimpomaa,awura aba frimpomaa.319,4,male,"102 Ankra Spring Apt. 948
Port Alexanderfort, RI 61895",+233506411792,awura aba frimpomaa.319@gmail.com
2157,Ms. Mary Boadu,ms. mary boadu.338,60,female,"0559 Obeng Gateway Apt. 597
Lake Akwasiview, MS 71918",0286293128,ms. mary boadu.338@outlook.com
2158,Osofo Jeffrey Koomson,osofo jeffrey koomson.449,23,male,"9982 Otiwa Unions Suite 471
North Yawburgh, CA 69706",+233540173061,osofo jeffrey koomson.449@yahoo.com
2159,Antony Otiwa,antony otiwa.267,8,female,"0083 Aaron Mount Suite 323
Donkorport, IN 93408",+233207966015,antony otiwa.267@outlook.com
2160,Sista Lorraine Nyaako,sista lorraine nyaako.302,19,female,"489 Bonsra Parkways Apt. 884
South Gracefort, WI 16419",0565668429,sista lorraine nyaako.302@yahoo.com
2161,Rebecca Akyeampong,rebecca akyeampong.687,60,male,"32559 Terence Stravenue Suite 565
East Henryport, MI 97857",+233542941015,rebecca akyeampong.687@uk.org
2162,Jonathan Boaten,jonathan boaten.935,30,male,"490 Margaret Knoll
Kumiside, DE 28051",+233540255018,jonathan boaten.935@gmail.com
2163,Janet Aboraa,janet aboraa.821,25,female,"199 Samuel Views Suite 702
New Sheila, HI 94575",+233242473893,janet aboraa.821@yahoo.com
2164,Vincent Otiwa,vincent otiwa.623,15,female,"056 Dennis Villages
Lake Abena, OK 33572",0552205670,vincent otiwa.623@gmail.com
2165,Stephen Akyerεko-Adomah,stephen akyerεko-adomah.002,56,male,"23288 Ofosu Island
Joycehaven, OH 92164",+233548531419,stephen akyerεko-adomah.002@outlook.com
2166,Awura Baaba Safoaa,awura baaba safoaa.041,50,male,"0374 Derrick Freeway Apt. 198
Opokuberg, CT 55578",0541905246,awura baaba safoaa.041@gmail.com
2167,Sheila Fofie,sheila fofie.368,44,male,"453 Margaret Green Apt. 427
Deborahmouth, SC 78254",0287441927,sheila fofie.368@uk.org
2168,Felicia Oppong,felicia oppong.778,52,female,"478 Priscilla Stream
North Natasha, FL 30678",+233266803154,felicia oppong.778@outlook.com
2169,Afia Adomah-Tiwaa,afia adomah-tiwaa.862,25,female,"5479 Nyame Squares Apt. 714
East Michelleport, WV 58622",+233579030124,afia adomah-tiwaa.862@yahoo.com
2170,Jeremy Ampadu,jeremy ampadu.658,11,male,"USNS Safo
FPO AA 15165",0204447661,jeremy ampadu.658@outlook.com
2171,Sandra Kwartemaa,sandra kwartemaa.038,16,male,"7405 Sam Spring
Joyceton, VT 02905",+233280394027,sandra kwartemaa.038@outlook.com
2172,Alex Daako,alex daako.110,2,male,"3720 Nicola Mount Suite 199
Boatenfurt, FL 46355",+233566819692,alex daako.110@gmail.com
2173,Ekow Ata,ekow ata.323,56,female,"643 Amponsa Inlet Apt. 031
West Regina, MN 68779",0278153114,ekow ata.323@outlook.com
2174,Nimakoah Abrafi,nimakoah abrafi.925,36,male,"23708 Kusi Skyway Apt. 907
Jasminestad, AR 38939",0281719067,nimakoah abrafi.925@yahoo.com
2175,Agya Fiifi Boahen,agya fiifi boahen.400,34,female,"1766 Yirenkyi Mountains
Port Jaketown, ND 16494",0556970121,agya fiifi boahen.400@outlook.com
2176,Dr. Robert Nyaako,dr. robert nyaako.554,4,female,"8482 Agyare Pine
Port Vida, OH 03493",0577579351,dr. robert nyaako.554@uk.org
2177,Elliot Adu,elliot adu.553,41,male,"5044 Kyle Port Apt. 894
South Matthew, CA 40073",0247919138,elliot adu.553@outlook.com
2178,Tom Nsia,tom nsia.257,13,male,"76179 Jack Green Apt. 079
Alexton, VT 33878",+233551149122,tom nsia.257@uk.org
2179,Kwaku Nyame,kwaku nyame.079,5,male,"70771 Adoma Square
Kwartengchester, AS 36165",0287502403,kwaku nyame.079@outlook.com
2180,Jennifer Aboraa,jennifer aboraa.902,16,male,"604 Tawia Summit
Akotohaven, IL 77899",+233242721313,jennifer aboraa.902@uk.org
2181,Rachel Otiwa-Ataa,rachel otiwa-ataa.051,36,female,"645 Akosua Spur
Nicolashire, IN 00720",+233566486616,rachel otiwa-ataa.051@uk.org
2182,Akos Baafi,akos baafi.460,40,female,"8464 Baafi Streets
New Henryberg, WA 30543",0276883328,akos baafi.460@uk.org
2183,Sheila Antwi,sheila antwi.412,21,male,"9967 Maureen Pine Apt. 334
Adwoatown, NJ 82414",+233263518885,sheila antwi.412@gmail.com
2184,Karen Bonsra,karen bonsra.104,11,female,"0901 Gyamfi Fort
South Stanley, AS 19755",0201982986,karen bonsra.104@gmail.com
2185,Agya Karl Opuku,agya karl opuku.411,60,female,"6197 Asiedu Walk
South Shirleymouth, MT 49129",0562840113,agya karl opuku.411@gmail.com
2186,William Bonsu,william bonsu.422,14,female,"5026 Nkansa Road
Philiptown, KY 54080",0202176168,william bonsu.422@uk.org
2187,Elliott Kyei-Kyei,elliott kyei-kyei.040,17,female,"6331 Paul Path
Amponsashire, NM 45863",0555045009,elliott kyei-kyei.040@uk.org
2188,Phillip Asiama,phillip asiama.547,58,male,"892 Francis Plain Apt. 143
Paulstad, VA 23451",+233560854727,phillip asiama.547@gmail.com
2189,Ben Ofori,ben ofori.425,31,male,"063 Duncan Estates Apt. 695
Josephinehaven, IN 20110",+233265098647,ben ofori.425@uk.org
2190,Mama Michelle Twumasi,mama michelle twumasi.117,20,male,"5546 Akyaa Knolls
Port Joyce, LA 44615",0502222014,mama michelle twumasi.117@outlook.com
2191,Kwesi Andorful,kwesi andorful.928,20,female,"620 Isaac Ville
Opukuport, ID 70387",0554710966,kwesi andorful.928@outlook.com
2192,Josiah Boadu-Asare,josiah boadu-asare.866,6,male,"66491 Kwaakyewaa Land
New Colinsview, AR 00593",+233578269931,josiah boadu-asare.866@yahoo.com
2193,Osofo Matthew Tweneboa,osofo matthew tweneboa.771,25,male,"28328 Bonsu Orchard
Ronaldbury, KY 04605",+233563538541,osofo matthew tweneboa.771@uk.org
2194,Katy Adusei,katy adusei.102,56,female,"76237 Agyemang Stravenue
West Graceside, MS 59116",+233543053829,katy adusei.102@gmail.com
2195,Joel Amoa-Asenso,joel amoa-asenso.481,54,male,"PSC 7183, Box 8059
APO AE 08470",+233574378367,joel amoa-asenso.481@outlook.com
2196,Jasmine Appia-Otuo,jasmine appia-otuo.682,46,male,"02079 Kyle Plaza Suite 140
Mathewville, OH 30408",+233246794842,jasmine appia-otuo.682@yahoo.com
2197,Kwaku Darko,kwaku darko.176,7,male,"4333 Oti Dam Suite 836
East Kylefurt, RI 44172",0245508759,kwaku darko.176@outlook.com
2198,Sarah Ampofowaa-Gyamfi,sarah ampofowaa-gyamfi.474,58,male,"681 Kyle Shore
Feliciaburgh, IA 75995",0575569571,sarah ampofowaa-gyamfi.474@yahoo.com
2199,Alex Baa-Baa,alex baa-baa.683,31,female,"75817 Akoto Junctions
Denniston, WV 92366",+233273558529,alex baa-baa.683@uk.org
2200,Sam Adutwum-Kwaakye,sam adutwum-kwaakye.470,49,male,"PSC 2618, Box 8305
APO AE 86859",0562289585,sam adutwum-kwaakye.470@gmail.com
2201,Joshua Okyere,joshua okyere.171,10,male,"49811 Gyamfiaa Freeway Apt. 482
Owusuborough, AZ 54790",+233543736897,joshua okyere.171@gmail.com
2202,Jacob Gyasi,jacob gyasi.727,44,female,"03279 Tawia Lights
Carlbury, OR 84988",+233242760159,jacob gyasi.727@outlook.com
2203,Miss Abena Amoanimaa,miss abena amoanimaa.901,53,female,"USNV Anima
FPO AE 88492",+233273644844,miss abena amoanimaa.901@outlook.com
2204,Dorcas Karikari,dorcas karikari.919,12,female,"043 Donkor Mountains
North Emilymouth, ID 02564",0557050675,dorcas karikari.919@outlook.com
2205,Colins Antwi,colins antwi.616,36,female,"655 Daako Ports
North Sheilaland, VI 23768",0273737555,colins antwi.616@gmail.com
2206,Osofo Maame Abena Amoanimaa,osofo maame abena amoanimaa.134,40,male,"789 George Hollow Suite 707
Akyaaland, OH 56060",+233552443834,osofo maame abena amoanimaa.134@yahoo.com
2207,Mama Tracy Okyere,mama tracy okyere.576,10,female,"USNV Asantewaa
FPO AE 90309",0209652061,mama tracy okyere.576@gmail.com
2208,Vincent Kwarteng,vincent kwarteng.058,39,male,"39998 Antwiwaa Mills Suite 983
North Akumaamouth, NE 20861",+233546633880,vincent kwarteng.058@yahoo.com
2209,Awura Constance Agyapomaa,awura constance agyapomaa.242,32,male,"931 Amponsah Estates
New Kwesi, GU 83861",+233286942429,awura constance agyapomaa.242@outlook.com
2210,Katy Okyere,katy okyere.060,6,male,"60732 Paul Trail
Port Lindamouth, WI 56290",+233550621527,katy okyere.060@gmail.com
2211,Kwame Gyasi,kwame gyasi.342,50,male,"9077 Mansa Skyway Suite 619
West David, PA 56889",0265487081,kwame gyasi.342@outlook.com
2212,Josephine Nyame,josephine nyame.306,22,female,"870 Gyasi Wall
New Dominic, FL 48403",+233241202396,josephine nyame.306@gmail.com
2213,Elizabeth Ampofowaa,elizabeth ampofowaa.481,32,female,"5749 Quartey Port
Daakoberg, KS 72435",+233205948451,elizabeth ampofowaa.481@outlook.com
2214,Mr. Jack Bona,mr. jack bona.748,32,male,"462 Tom Run
South Colinsport, NV 93398",0276046384,mr. jack bona.748@gmail.com
2215,Clifford Twumasi,clifford twumasi.614,8,female,"653 Gregory Crossing
Charlesborough, OK 28342",0281690560,clifford twumasi.614@outlook.com
2216,Agya Malcolm Nyaako,agya malcolm nyaako.670,20,male,"256 Charlotte Lakes
Maryfort, AZ 77783",+233266201506,agya malcolm nyaako.670@uk.org
2217,Yaw Danso,yaw danso.565,28,male,"281 Lucy Harbors
Port Judithmouth, WY 11216",0555667367,yaw danso.565@uk.org
2218,Judith Otuo,judith otuo.759,4,female,"34441 Sarpong Path Suite 658
Victoriaton, TN 05453",+233508567931,judith otuo.759@uk.org
2219,Osofo Maame Vida Aboraa,osofo maame vida aboraa.382,57,male,"0929 Asenso Throughway Apt. 874
Wendyhaven, CA 82507",0205125301,osofo maame vida aboraa.382@outlook.com
2220,Aba Opuku,aba opuku.536,7,female,"85443 Asiedu Pines Apt. 685
Kwekumouth, MS 44552",0262503358,aba opuku.536@uk.org
