customer_id,first_name,last_name,email,transaction_activity,customer_preference
Otua997,Robert,Zamora,ppatterson@example.org,deposit,website
Otua996,Alicia,Newton,hancockmelinda@example.com,withdrawal,app
Otua902,Randall,Foster,davisemily@example.org,deposit,website
Otua999,Jared,Floyd,potterlaura@example.net,deposit,website
Otua959,Lance,Deleon,yvillegas@example.org,deposit,website
Otua012,Crystal,Nguyen,whitneythompson@example.com,withdrawal,app
Otua660,Jasmine,Cook,nguyenpamela@example.com,withdrawal,website
Otua803,Dana,Krause,choijessica@example.org,deposit,website
Otua563,Lauren,Reynolds,amy75@example.net,deposit,app
Otua591,Robert,Cox,brittanyschmidt@example.org,withdrawal,website
Otua369,Emily,Payne,uwebb@example.org,deposit,app
Otua570,Meredith,York,diazmark@example.net,deposit,app
Otua085,Lindsay,Carter,mario82@example.net,deposit,website
Otua507,Jessica,Blevins,douglashansen@example.org,deposit,app
Otua979,Rick,Robbins,davenportmichelle@example.com,withdrawal,website
Otua310,Larry,Contreras,john40@example.org,deposit,app
Otua606,Thomas,Tate,vcooper@example.net,deposit,app
Otua329,Leslie,Burke,zsimon@example.com,deposit,website
Otua810,Melissa,Tucker,ctaylor@example.com,withdrawal,website
Otua999,Victor,Burns,connorwalker@example.net,withdrawal,app
Otua937,Morgan,Becker,fieldsbobby@example.org,withdrawal,website
Otua958,Shelley,Martinez,brownzachary@example.net,deposit,app
Otua073,Tom,Johnson,jon29@example.net,deposit,website
Otua031,Danny,Bush,ywilliams@example.net,deposit,app
Otua293,Robin,Hines,melindajackson@example.net,withdrawal,website
Otua501,Michael,Montgomery,xhill@example.org,withdrawal,website
Otua920,Debra,Dunlap,johnsonjohn@example.org,deposit,website
Otua610,Jennifer,Turner,cynthia41@example.com,deposit,website
Otua090,Amy,Ortiz,bwilson@example.net,withdrawal,website
Otua990,Scott,Jackson,csmall@example.net,deposit,website
Otua330,Colin,Ross,lodonnell@example.org,withdrawal,app
Otua230,Rebecca,Baker,foleymelinda@example.org,withdrawal,website
Otua997,Deborah,Reed,heather58@example.net,deposit,website
Otua089,Ryan,Martinez,lisa58@example.com,withdrawal,app
Otua693,Antonio,Clark,jenniferwatson@example.net,deposit,app
Otua508,Dennis,Lucas,lisamejia@example.org,deposit,app
Otua200,Keith,Peterson,fordnatalie@example.com,withdrawal,website
Otua011,Jesse,Gardner,leahhernandez@example.net,withdrawal,app
Otua168,Ashley,Weeks,qrobinson@example.org,withdrawal,website
Otua022,William,Cruz,kristensoto@example.com,withdrawal,app
Otua372,Allen,Levy,courtney93@example.org,withdrawal,app
Otua279,Chelsey,Allen,jenniferclark@example.com,deposit,website
Otua660,Jeremy,Singh,zsmith@example.net,withdrawal,website
Otua019,Christian,Bolton,arivera@example.com,withdrawal,website
Otua189,Lori,Phillips,alyssacastillo@example.net,withdrawal,app
Otua989,Joel,Mccarty,troy41@example.org,deposit,website
Otua690,Seth,Le,manuel45@example.com,deposit,app
Otua581,Vanessa,Phelps,erika05@example.org,deposit,app
Otua999,Matthew,Scott,kristinarussell@example.org,withdrawal,website
Otua296,Ryan,Mason,saraashley@example.net,withdrawal,app
Otua293,James,Williams,wilsonjeffrey@example.net,deposit,website
Otua099,Ronald,Lee,donnathompson@example.net,withdrawal,website
Otua191,Dawn,Barnett,courtneyparsons@example.org,withdrawal,app
Otua959,Sherry,Paul,wilkersonmichael@example.org,withdrawal,app
Otua969,Michael,Palmer,folsen@example.com,deposit,app
Otua933,Sarah,Suarez,wlewis@example.com,withdrawal,website
Otua199,Jonathan,Collins,abrewer@example.com,deposit,website
Otua580,Angela,Hurst,robinsonmaxwell@example.org,withdrawal,website
Otua998,Sandra,Ferguson,erhodes@example.net,withdrawal,app
Otua796,Monica,Lee,kevin28@example.org,deposit,website
Otua012,Jennifer,Carson,alexis06@example.net,withdrawal,website
Otua918,George,Hayes,lauramiller@example.net,withdrawal,app
Otua605,Tiffany,Ellis,johnsonian@example.org,deposit,app
Otua701,Terry,Carrillo,nwarren@example.com,deposit,app
Otua906,Jonathan,Mullins,aguilarrichard@example.net,withdrawal,website
Otua998,Ashley,Smith,irwinjeremy@example.net,deposit,website
Otua313,Debra,Sims,randy89@example.org,deposit,app
Otua298,Kelly,Newman,paul96@example.org,withdrawal,website
Otua071,Jacob,Miranda,kimwalls@example.com,deposit,app
Otua600,Mary,Sharp,donna35@example.org,deposit,website
Otua309,Tiffany,Kirby,quinnhannah@example.com,deposit,website
Otua939,Sheila,Hernandez,thomasemily@example.net,withdrawal,app
Otua985,Tammy,Vega,erowe@example.com,deposit,website
Otua809,Albert,Mills,austin29@example.com,deposit,website
Otua587,Jennifer,Robinson,moorecharles@example.net,deposit,app
Otua509,Julie,Lopez,joneslaura@example.com,deposit,website
Otua320,Nicole,Kelley,lewismark@example.org,deposit,app
Otua968,Carl,Rose,kathleen57@example.org,withdrawal,website
Otua809,Steven,Robinson,bruceconnie@example.net,deposit,website
Otua135,Eric,Myers,jasonavery@example.net,withdrawal,app
Otua880,Phillip,Smith,tmckenzie@example.net,withdrawal,website
Otua690,Debra,Young,michelle18@example.net,withdrawal,app
Otua092,Michael,Turner,pprice@example.com,withdrawal,app
Otua782,Holly,Knight,sean09@example.net,deposit,app
Otua067,Luis,Cole,patelkristen@example.org,deposit,website
Otua590,Scott,Trujillo,samuelschwartz@example.org,withdrawal,app
Otua211,Jo,Curtis,marymiller@example.net,withdrawal,app
Otua808,Patrick,Vasquez,mrocha@example.com,deposit,website
Otua298,Jared,Meyers,rachelsullivan@example.com,withdrawal,website
Otua099,Deborah,Strong,greenmichelle@example.com,deposit,app
Otua999,Tony,Cuevas,gonzalezamanda@example.net,withdrawal,app
Otua885,Roberto,Brown,harrisvictoria@example.com,withdrawal,website
Otua132,Todd,Meadows,ilowe@example.org,deposit,website
Otua976,William,Rodriguez,douglas20@example.org,withdrawal,website
Otua079,Holly,Cannon,tanya31@example.net,withdrawal,app
Otua029,Kristin,Young,ohansen@example.org,deposit,app
Otua998,Mary,Villarreal,ericcosta@example.com,withdrawal,app
Otua353,Lee,Cortez,jacksonraymond@example.com,deposit,website
Otua926,Kelli,Smith,griffinjoseph@example.org,deposit,app
Otua580,Christopher,Rivers,kathryn95@example.com,withdrawal,app
Otua099,Sherry,Washington,gilmoremark@example.org,deposit,app
Otua892,Martin,Krause,twilliams@example.com,withdrawal,website
Otua902,Pamela,White,johnsonkristen@example.com,deposit,website
Otua690,Carl,Baxter,lromero@example.org,withdrawal,app
Otua999,Scott,Jones,ksalazar@example.net,withdrawal,website
Otua738,Dylan,Ward,glopez@example.net,withdrawal,app
Otua820,Cheryl,Parker,amanda21@example.com,deposit,app
Otua909,Latoya,Terry,ajones@example.com,withdrawal,website
Otua007,Sara,Blake,johnbates@example.net,withdrawal,app
Otua728,James,Chambers,ylee@example.com,deposit,website
Otua992,Joel,Mclaughlin,nstone@example.org,deposit,app
Otua003,Victor,Gonzales,bcarpenter@example.org,withdrawal,website
Otua997,Cynthia,Jordan,finleysarah@example.com,deposit,website
Otua080,Michelle,Jones,steveclark@example.org,withdrawal,website
Otua091,Kristin,Luna,juliarobinson@example.org,withdrawal,app
Otua008,Kimberly,Booth,qgilbert@example.com,deposit,app
Otua352,Nancy,Novak,vpadilla@example.org,withdrawal,app
Otua678,William,Haynes,nguyenjamie@example.com,deposit,website
Otua001,Christopher,Callahan,travis10@example.com,deposit,website
Otua691,Megan,Levy,jsmith@example.org,deposit,app
Otua961,Samantha,Morgan,amyhowell@example.com,withdrawal,website
Otua203,James,Villanueva,oparker@example.com,withdrawal,app
Otua627,Judith,Figueroa,tguerrero@example.org,deposit,website
Otua909,Nicole,Le,veronica42@example.org,deposit,app
Otua983,Kyle,Allen,miguelbaker@example.org,withdrawal,app
Otua370,Kirk,Williams,garciahenry@example.com,deposit,app
Otua590,Brian,Peck,rileyrandy@example.com,deposit,website
Otua292,David,Beck,garciakaren@example.org,withdrawal,website
Otua695,Tara,Chase,paul15@example.com,withdrawal,app
Otua911,Eric,Harrison,jessicamonroe@example.net,deposit,website
Otua093,Christopher,Sanders,adamsalicia@example.org,deposit,app
Otua067,Jacob,Love,imiller@example.org,withdrawal,website
Otua203,Melissa,Powell,jessica73@example.com,withdrawal,website
Otua897,Jesse,Ibarra,emilyturner@example.net,deposit,website
Otua999,Kristine,Olson,jameswyatt@example.org,deposit,website
Otua899,Krystal,Romero,jessica21@example.org,deposit,app
Otua996,Andrew,Spencer,hernandezdorothy@example.com,deposit,website
Otua935,Michael,Burns,diamond27@example.com,deposit,website
Otua192,Brandon,Clark,brownrichard@example.com,deposit,app
Otua736,Paul,Colon,sheila66@example.com,deposit,app
Otua101,Terri,Carrillo,bakerrebecca@example.org,withdrawal,app
Otua013,Cassandra,Beck,robertgriffin@example.net,deposit,app
Otua901,Karen,Jones,qbruce@example.org,deposit,app
Otua903,Veronica,Johnson,ariley@example.net,withdrawal,website
Otua995,Amy,Jones,qkelly@example.org,deposit,app
Otua071,Megan,Graham,rachel05@example.net,deposit,website
Otua959,Kimberly,Davidson,belllaura@example.com,withdrawal,app
Otua560,Sharon,Fletcher,janet32@example.com,withdrawal,website
Otua020,Matthew,Gates,barbaraflores@example.com,deposit,website
Otua031,Olivia,Bates,petersonedwin@example.net,withdrawal,website
Otua890,Yolanda,Ford,gmunoz@example.net,deposit,app
Otua309,Thomas,Walker,katherine97@example.net,withdrawal,app
Otua386,Lori,Miller,troyreyes@example.org,withdrawal,website
Otua711,Joshua,Gonzalez,roychristopher@example.com,withdrawal,app
Otua699,Jennifer,Mcdaniel,thomasflynn@example.org,withdrawal,website
Otua531,Keith,Smith,zachary39@example.org,withdrawal,website
Otua507,Christina,Chen,lwilson@example.com,withdrawal,website
Otua209,John,King,thompsonmanuel@example.net,withdrawal,website
Otua506,Hannah,Mora,gallegosandrea@example.com,withdrawal,app
Otua989,Dana,Delacruz,gordonmichael@example.com,withdrawal,app
Otua928,Adrian,Cooper,nathanosborn@example.com,deposit,website
Otua826,Ashley,Hernandez,perezdebra@example.org,deposit,website
Otua082,Barbara,Roberts,brandi72@example.net,deposit,app
Otua897,John,Ryan,robertstokes@example.org,withdrawal,website
Otua138,David,Mills,khancatherine@example.org,deposit,website
Otua910,Lisa,Martin,wesleyjimenez@example.org,withdrawal,website
Otua598,Joseph,Dennis,anthony68@example.com,withdrawal,website
Otua909,Patricia,Jones,odomashlee@example.com,deposit,website
Otua129,John,Peterson,stevenjohnson@example.org,withdrawal,app
Otua209,Derrick,Joseph,alexandria75@example.org,withdrawal,app
Otua818,Jesse,Thompson,hernandeztammy@example.org,withdrawal,app
Otua597,Karen,Carr,fsmith@example.com,deposit,app
Otua980,Caitlin,Garcia,brandon38@example.com,withdrawal,website
Otua253,Renee,Santos,ksmith@example.net,withdrawal,app
Otua950,Heather,Powers,amyburke@example.net,deposit,app
Otua005,Molly,Roberts,blanchardbrittney@example.com,deposit,app
Otua969,Benjamin,Jackson,webershawn@example.net,deposit,website
Otua050,Steven,Brown,littleryan@example.com,deposit,website
Otua950,Natalie,Obrien,agordon@example.com,deposit,website
Otua969,James,Lamb,xjohnson@example.org,withdrawal,website
Otua087,Rita,Hudson,ksalas@example.com,withdrawal,website
Otua069,Billy,Roberts,xclark@example.org,withdrawal,website
Otua221,Nicholas,Jones,craighill@example.org,deposit,app
Otua517,Gregg,Howard,eric21@example.org,deposit,website
Otua199,Joy,Nunez,brian08@example.org,withdrawal,website
Otua600,Natalie,Ryan,donald08@example.net,deposit,website
Otua617,John,Silva,jesushernandez@example.net,deposit,app
Otua720,Kathy,Gutierrez,sandy87@example.com,deposit,app
Otua869,John,Hooper,uritter@example.net,withdrawal,app
Otua803,Shawn,Morris,lopezwilliam@example.org,deposit,website
Otua803,Chad,Thornton,johnblanchard@example.com,deposit,website
Otua791,Hannah,Cannon,bartonjames@example.org,deposit,website
Otua965,Rebecca,Stephens,millscynthia@example.net,deposit,website
Otua767,Stephen,Bishop,yhartman@example.net,deposit,app
Otua195,Andrea,Gutierrez,newmanjon@example.net,withdrawal,website
Otua952,Darren,Smith,angela77@example.net,withdrawal,website
Otua538,Erik,Black,yhudson@example.net,withdrawal,app
Otua597,Stacey,Morris,garnerdanielle@example.org,withdrawal,app
Otua999,Lisa,Davis,amber93@example.net,deposit,website
Otua309,Matthew,Roberts,jennifer70@example.org,withdrawal,website
Otua205,Martin,Harvey,deckersharon@example.net,deposit,app
Otua305,Joseph,Garrett,martinezstephen@example.org,withdrawal,app
Otua089,Mary,Burke,david51@example.net,withdrawal,app
Otua912,Jessica,Owens,christine86@example.com,withdrawal,website
Otua903,Cody,Mcpherson,johnjames@example.net,deposit,website
Otua292,Courtney,Moore,brucealex@example.org,deposit,app
Otua669,Matthew,Burns,vgonzalez@example.com,withdrawal,app
Otua031,Breanna,Archer,joshua92@example.org,deposit,website
Otua033,Robert,Hess,jasonmiranda@example.net,deposit,app
Otua939,Colton,Sanchez,tanner22@example.com,deposit,app
Otua369,Michelle,Ellis,gonzalezjennifer@example.com,withdrawal,app
Otua800,Jonathon,Li,pmaldonado@example.org,withdrawal,app
Otua268,Sara,Christian,amiller@example.net,deposit,app
Otua093,Alexander,Collins,matthewkelly@example.net,deposit,app
Otua630,Jeffrey,Barrett,davidbrady@example.org,withdrawal,website
Otua999,Travis,Ruiz,brianhoffman@example.com,deposit,app
Otua189,Robin,Browning,smithjustin@example.com,deposit,website
Otua283,Nancy,Rodriguez,amberfrazier@example.org,withdrawal,website
Otua322,Zachary,Carlson,adam94@example.org,deposit,website
Otua028,Cody,Harrison,latoyahodges@example.com,deposit,app
Otua693,Michael,Brown,dwilson@example.net,withdrawal,website
Otua160,Jesus,Hudson,lauren09@example.com,deposit,website
Otua979,Elizabeth,Simmons,sharon22@example.com,withdrawal,app
Otua998,Kimberly,Rivera,sullivangregory@example.net,withdrawal,app
Otua787,Stephanie,Castro,kmitchell@example.com,withdrawal,website
Otua288,Sonya,Diaz,simsrobert@example.org,deposit,website
Otua329,Tara,Christensen,perryfaulkner@example.com,withdrawal,website
Otua309,Doris,Hill,bfarley@example.net,deposit,app
Otua857,Julie,Leblanc,campbelljerome@example.org,deposit,app
Otua697,Jason,Jones,laura28@example.net,withdrawal,website
Otua706,Joseph,Chambers,stephenlowe@example.net,deposit,app
Otua970,Adam,Lamb,eking@example.net,withdrawal,app
Otua199,Joyce,Walter,katherinealexander@example.net,withdrawal,app
Otua576,John,Moore,cfigueroa@example.org,deposit,app
Otua939,Laura,Barton,kelly25@example.net,withdrawal,app
Otua096,Anna,Young,tamaraschroeder@example.org,deposit,app
Otua893,Kevin,Chavez,nicolerobertson@example.org,deposit,website
Otua992,Kimberly,Sullivan,sheri02@example.com,withdrawal,website
Otua991,Amy,Ramsey,martinfoster@example.org,withdrawal,website
Otua901,Vickie,Nichols,sandrajohnson@example.net,withdrawal,website
Otua220,Darrell,Brown,jamesbrewer@example.org,deposit,app
Otua858,Steven,Graves,fostermegan@example.com,withdrawal,website
Otua928,William,Barry,james44@example.org,withdrawal,app
Otua788,Matthew,West,lauramiller@example.org,deposit,app
Otua169,Elizabeth,Harper,megandouglas@example.net,deposit,app
Otua191,Gregory,Odonnell,burnettchristie@example.net,withdrawal,website
Otua995,Cory,Cruz,jeffrey59@example.org,deposit,website
Otua575,Cheryl,Martin,mclaughlinalicia@example.org,withdrawal,app
Otua018,Amanda,Mcgrath,latoyanavarro@example.com,withdrawal,app
Otua959,Sandra,Davis,danielsdavid@example.org,withdrawal,website
Otua739,Matthew,Harvey,woodjoseph@example.com,deposit,app
Otua985,Tara,White,dhoward@example.net,withdrawal,app
Otua170,Rodney,Richardson,xlee@example.net,withdrawal,app
Otua162,Daniel,Sanchez,thompsonmary@example.org,withdrawal,website
Otua790,David,Fernandez,isanchez@example.org,withdrawal,website
Otua891,Erica,Hernandez,dburch@example.org,withdrawal,website
Otua096,Jennifer,Knight,annetteleach@example.com,withdrawal,app
Otua099,Christina,Navarro,osingh@example.net,withdrawal,app
Otua029,Robert,Cobb,tleach@example.com,deposit,website
Otua900,Phillip,Martin,warnerjose@example.com,withdrawal,app
Otua775,Paige,Fisher,craig20@example.org,withdrawal,website
Otua958,Theresa,Thomas,gregory91@example.com,withdrawal,website
Otua077,Toni,Padilla,jerry58@example.net,withdrawal,app
Otua802,Kenneth,Barrera,tfernandez@example.org,withdrawal,app
Otua180,Heather,Marquez,garciaronald@example.org,deposit,app
Otua999,John,Allen,sporter@example.com,deposit,app
Otua958,Cole,Payne,fmaxwell@example.net,deposit,website
Otua089,Arthur,Wells,coxamy@example.org,deposit,app
Otua589,Natasha,Rodriguez,russelljessica@example.org,withdrawal,website
Otua795,Jane,Pope,kelleyjeffrey@example.net,deposit,website
Otua605,Lauren,Mejia,justinhopkins@example.org,deposit,website
Otua391,Danielle,Martinez,jose27@example.com,deposit,website
Otua017,Amber,Camacho,lanesandra@example.org,deposit,website
Otua900,David,Morales,norrismartha@example.com,deposit,website
Otua803,Wesley,Moore,vrasmussen@example.org,deposit,website
Otua030,Donald,Orr,tracy88@example.net,deposit,website
Otua199,Jennifer,Crawford,vanessaellis@example.com,withdrawal,app
Otua960,Andrea,Carpenter,jennifershepherd@example.com,deposit,app
Otua996,Krystal,Martinez,samanthasoto@example.net,withdrawal,website
Otua250,Elizabeth,Valentine,davidstevenson@example.net,withdrawal,app
Otua028,Vincent,Cooper,perryrobert@example.net,deposit,app
Otua690,Megan,Ferguson,andrewlopez@example.com,deposit,website
Otua599,Michael,Martinez,gregory52@example.net,withdrawal,app
Otua190,Nancy,Smith,sarahmartinez@example.com,withdrawal,app
Otua330,Douglas,Davis,ycrawford@example.net,withdrawal,website
Otua093,William,Morris,harrispaul@example.org,deposit,app
Otua091,Jessica,Payne,virginiadickson@example.com,withdrawal,app
Otua275,Tyler,Mayo,david03@example.net,withdrawal,website
Otua158,Blake,Davidson,melissa24@example.org,deposit,website
Otua570,Jenna,Suarez,brownnathaniel@example.com,deposit,app
Otua009,Daniel,Anderson,tracimyers@example.net,deposit,app
Otua030,James,White,kyle14@example.com,withdrawal,website
Otua796,Patrick,Deleon,kguerra@example.com,withdrawal,app
Otua068,Wayne,Bryant,carolyn39@example.net,withdrawal,website
Otua719,Jennifer,White,michael60@example.com,withdrawal,website
Otua060,Breanna,Taylor,iacosta@example.net,deposit,app
Otua070,Amy,Hickman,clinedevon@example.org,deposit,website
